author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308698962/;Москва;sale;flat;3;4;1;32.4;9100000;Капотня;1-й кв-л;8;Люблино;
Трансстройинвест;developer;https://www.cian.ru/sale/flat/306658027/;Москва;sale;flat;2;24;1;43.5;17768630;Очаково-Матвеевское;Мичуринский проспект;72А;Озёрная;ОМ
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308852454/;Москва;sale;flat;9;12;1;39.0;13500000;Теплый Стан; Академика Бакулева;6;Тропарёво;
ID 73038306;real_estate_agent;https://www.cian.ru/sale/flat/308747567/;Москва;sale;flat;16;16;1;37.5;12100000;Западное Дегунино; Маршала Федоренко;16/2к2;Ховрино;
КРОСТ;developer;https://www.cian.ru/sale/flat/296745539/;Москва;sale;flat;21;28;1;36.9;18117900;Хорошево-Мневники; Генерала Глаголева;;Народное Ополчение;CRYSTAL Трилогия
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/307257825/;Москва;sale;flat;11;12;1;61.3;38000000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/307952858/;Москва;sale;flat;3;9;1;31.7;10550000;Тимирязевский;Дмитровское шоссе;29К1;Петровско-Разумовская;
Regions Development;developer;https://www.cian.ru/sale/flat/308234966/;Москва;sale;flat;8;16;1;37.8;18192215;Преображенское;Жилой комплекс Преображенская площадь;;Преображенская площадь;Преображенская площадь
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304952945/;Москва;sale;flat;11;20;1;44.0;22490000;Левобережный;;В3;Беломорская;Акватория ЖК
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305693861/;Москва;sale;flat;22;22;1;15.8;7890000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Основа;developer;https://www.cian.ru/sale/flat/293623772/;Москва;sale;flat;6;28;1;43.5;17182500;Хорошево-Мневники;;;Полежаевская;Эмоушен ЖК
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307585490/;Москва;sale;flat;17;22;1;43.5;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Светлана Биличенко;realtor;https://www.cian.ru/sale/flat/308838116/;Москва;sale;flat;4;5;1;33.0;9800000;Восточное Измайлово;11-я Парковая ;34;Первомайская;
LEGENDA Intelligent Development;developer;https://www.cian.ru/sale/flat/301551679/;Москва;sale;flat;24;57;1;43.9;18984116;Левобережный;Ленинградское шоссе;;Беломорская;Северный порт. Береговые кварталы
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/308862796/;Москва;sale;flat;13;20;1;48.9;26500000;Раменки; Василия Ланового;3;Аминьевская;Событие
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307674324/;Москва;sale;flat;4;12;1;35.2;11000000;Головинский;Кронштадтский бульвар;19К2;Водный стадион;
Основа;developer;https://www.cian.ru/sale/flat/304303436/;Москва;sale;flat;3;5;1;37.1;17140200;Марфино;Ботаническая ;29К1;Владыкино;VERY
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308783142/;Москва;sale;flat;22;22;1;15.8;7890000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
ID 73726674;homeowner;https://www.cian.ru/sale/flat/308738727/;Москва;sale;flat;2;22;1;35.0;13400000;;Родниковая ;30к3;Саларьево;Румянцево-Парк
Имена;developer;https://www.cian.ru/sale/flat/304239716/;Москва;sale;flat;3;14;1;30.45;25364850;Дорогомилово;1-й Можайский тупик;8АС1;Киевская;D'ORO MILLE
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525819/;Москва;sale;flat;22;22;1;19.4;8380000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Самолет плюс Троицк;real_estate_agent;https://www.cian.ru/sale/flat/307105092/;Москва;sale;flat;2;3;1;39.2;7500000;; Генерала Донскова;21к1;Апрелевка;
РКС Девелопмент;developer;https://www.cian.ru/sale/flat/301447889/;Москва;sale;flat;2;16;1;39.43;17920935;Даниловский;Автозаводская ;24К1;Тульская;Дом на набережной INSIDER
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308112517/;Москва;sale;flat;10;17;1;41.0;9700000;;;20;Бачуринская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/308419722/;Москва;sale;flat;5;12;1;36.0;10500000;Восточное Измайлово;Средняя Первомайская ;36К1;Первомайская;
Донстрой;developer;https://www.cian.ru/sale/flat/305505548/;Москва;sale;flat;3;12;1;53.1;96004800;Хамовники;531-й кв-л;;Спортивная;Дом 22 ЖК
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/303789273/;Москва;sale;flat;11;34;1;46.4;19990000;Обручевский; Архитектора Власова;71к2;Воронцовская;Ever
MERSI;real_estate_agent;https://www.cian.ru/sale/flat/308307056/;Москва;sale;flat;15;22;1;30.6;13600000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/307251020/;Москва;sale;flat;6;9;1;44.4;21445200;;;В14 кв-л;Серебряный Бор;Сберсити ЖК
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308768570/;Москва;sale;flat;14;48;1;42.0;24500000;Хорошево-Мневники; Народного Ополчения;15К1;Народное Ополчение;Wellton Towers
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/306693359/;Москва;sale;flat;4;15;1;32.4;14000000;Хорошевский;Ходынский бульвар;20А;ЦСКА;Лайнер
TOUCH;developer;https://www.cian.ru/sale/flat/305603339/;Москва;sale;flat;4;27;1;46.32;32198000;Крылатское;Крылатская ;23;Молодёжная;Дом Горизонтов
ONE Company;real_estate_agent;https://www.cian.ru/sale/flat/308100205/;Москва;sale;flat;22;22;1;14.3;8280000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/308279827/;Москва;sale;flat;2;23;1;55.0;15500000;Перово;шоссе Энтузиастов;86Ак1;Новогиреево;PerovSky
Донстрой;developer;https://www.cian.ru/sale/flat/308079855/;Москва;sale;flat;2;19;1;54.0;53946000;Замоскворечье;Большая Татарская ;35С7-9;Новокузнецкая;Татарская 35
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/304298307/;Москва;sale;flat;13;24;1;42.9;24000000;Хорошевский;Хорошевское шоссе;25Ак1;Полежаевская;Династия
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308016731/;Москва;sale;flat;2;4;1;20.5;10200000;Басманный; Радио;14С1;Бауманская;
MR Group;developer;https://www.cian.ru/sale/flat/308167171/;Москва;sale;flat;6;15;1;36.4;14512680;Покровское-Стрешнево;;;Тушинская;Ситизен ЖК
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/306867070/;Москва;sale;flat;16;36;1;41.1;31500000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/307819904/;Москва;sale;flat;3;17;1;38.7;13400000;Северное Медведково;Полярная ;52К1;Медведково;
Брусника;developer;https://www.cian.ru/sale/flat/304369747/;Москва;sale;flat;5;21;1;36.6;27290000;Даниловский;Дубининская ;вл59к2;;Дом А
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294621795/;Москва;sale;flat;22;22;1;19.4;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Landis;real_estate_agent;https://www.cian.ru/sale/flat/308339754/;Москва;sale;flat;7;17;1;37.9;11900000;Марьино;Люблинская ;124;Марьино;
MR Group;developer;https://www.cian.ru/sale/flat/308752231/;Москва;sale;flat;14;39;1;40.25;16317012;Западное Дегунино;Северный ао;;Селигерская;Селигер Сити ЖК
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694039/;Москва;sale;flat;22;22;1;19.4;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/307108705/;Москва;sale;flat;4;44;1;49.6;31000000;Пресненский;Ходынская ;2;Улица 1905 года;Пресня Сити
Центр-Инвест;developer;https://www.cian.ru/sale/flat/306675168/;Москва;sale;flat;6;9;1;65.1;55380179;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307619147/;Москва;sale;flat;19;22;1;43.0;17900000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Эксклюзив Хоум;real_estate_agent;https://www.cian.ru/sale/flat/304022551/;Москва;sale;flat;7;21;1;47.5;19999000;Сокольники; Сокольнический Вал;3;Рижская;Резиденция Сокольники
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/307195936/;Москва;sale;flat;5;26;1;37.6;14543191;Соколиная гора;;;Соколиная гора;Семеновский Парк 2 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303370372/;Москва;sale;flat;4;8;1;57.0;68900000;Таганский;Тессинский переулок;1;Чкаловская;Тессинский, 1
ID 89000637;unknown;https://www.cian.ru/sale/flat/306101919/;Москва;sale;flat;3;4;1;38.6;7990000;;;;;
Forma;developer;https://www.cian.ru/sale/flat/308937832/;Москва;sale;flat;17;29;1;33.1;16262030;Печатники;;;Нагатинский Затон;Портлэнд ЖК
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525825/;Москва;sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
GLINCOM;official_representative;https://www.cian.ru/sale/flat/308877519/;Москва;sale;flat;5;8;1;51.0;25000000;Савеловский; Верхняя Масловка;20;Петровский Парк;Verdi
Prime Life Development;developer;https://www.cian.ru/sale/flat/306733105/;Москва;sale;flat;26;28;1;41.65;22378095;Нагатино-Садовники;Нагатинская ;к1вл1;Нагатинская;Первый Нагатинский
ONE Company;real_estate_agent;https://www.cian.ru/sale/flat/300171400/;Москва;sale;flat;22;22;1;17.2;9110000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
ID 99063717;homeowner;https://www.cian.ru/sale/flat/308745324/;Москва;sale;flat;11;30;1;41.0;23000000;Южнопортовый;Волгоградский проспект;32/3к6;Угрешская;Метрополия
Hutton Development;developer;https://www.cian.ru/sale/flat/304286459/;Москва;sale;flat;2;6;1;48.3;95634000;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308490659/;Москва;sale;flat;12;12;1;42.06;20600000;Покровское-Стрешнево;Летная ;95Бк2;Спартак;ÁLIA
